Date,Z_Score,Signal,Position
2025-08-13 19:30:00+00:00,0.8250741222711352,-1,-1
2025-08-14 13:30:00+00:00,0.5568973722997687,0,-1
2025-08-14 14:30:00+00:00,0.5769550134526664,0,-1
2025-08-14 15:30:00+00:00,0.4979675661770283,0,-1
2025-08-14 16:30:00+00:00,0.5233473185377647,0,-1
2025-08-14 17:30:00+00:00,0.4768822312006977,0,-1
2025-08-14 18:30:00+00:00,0.5288231850098726,0,-1
2025-08-14 19:30:00+00:00,0.47022327501330385,0,-1
2025-08-15 13:30:00+00:00,0.5577723203305618,0,-1
2025-08-15 14:30:00+00:00,0.5905067013222862,-1,-1
2025-08-15 15:30:00+00:00,0.6299716882100306,-1,-1
2025-08-15 16:30:00+00:00,0.7140149733570591,-1,-1
2025-08-15 17:30:00+00:00,0.8030707592475096,-1,-1
2025-08-15 18:30:00+00:00,0.7400844964961591,-1,-1
2025-08-15 19:30:00+00:00,0.6808280659230009,-1,-1
2025-08-18 13:30:00+00:00,0.565872269047753,-1,-1
2025-08-18 14:30:00+00:00,0.5030015737377808,-1,-1
2025-08-18 15:30:00+00:00,0.44373180997272993,-1,-1
2025-08-18 16:30:00+00:00,0.44745873912703205,-1,-1
2025-08-18 17:30:00+00:00,0.3393260427967288,0,-1
2025-08-18 18:30:00+00:00,0.3658714329046858,-1,-1
2025-08-18 19:30:00+00:00,0.37484754132112247,-1,-1
2025-08-19 13:30:00+00:00,0.6772087876961009,-1,-1
2025-08-19 14:30:00+00:00,0.646230527924491,-1,-1
2025-08-19 15:30:00+00:00,0.6842081865131145,-1,-1
2025-08-19 16:30:00+00:00,0.7791599405145674,-1,-1
2025-08-19 17:30:00+00:00,0.743204947047369,-1,-1
2025-08-19 18:30:00+00:00,0.774679070389281,-1,-1
2025-08-19 19:30:00+00:00,0.8187479493108611,-1,-1
2025-08-20 13:30:00+00:00,1.1536684863513387,-1,-1
2025-08-20 14:30:00+00:00,0.9859253573282467,-1,-1
2025-08-20 15:30:00+00:00,1.0435126421607204,-1,-1
2025-08-20 16:30:00+00:00,0.9375829671250901,-1,-1
2025-08-20 17:30:00+00:00,0.9468424588426673,-1,-1
2025-08-20 18:30:00+00:00,0.9434988244586441,-1,-1
2025-08-20 19:30:00+00:00,0.9512352938674538,-1,-1
2025-08-21 13:30:00+00:00,0.8909688903895016,-1,-1
2025-08-21 14:30:00+00:00,0.8821047750151301,-1,-1
2025-08-21 15:30:00+00:00,0.8565688642552377,-1,-1
2025-08-21 16:30:00+00:00,0.8205191614601376,-1,-1
2025-08-21 17:30:00+00:00,0.8392084301682323,-1,-1
2025-08-21 18:30:00+00:00,0.8551296639986669,-1,-1
2025-08-21 19:30:00+00:00,0.8656107207150598,-1,-1
2025-08-22 13:30:00+00:00,0.8507814895683895,-1,-1
2025-08-22 14:30:00+00:00,0.7524514464375918,-1,-1
2025-08-22 15:30:00+00:00,0.7206350253017915,-1,-1
2025-08-22 16:30:00+00:00,0.7297098843390494,-1,-1
2025-08-22 17:30:00+00:00,0.7470164559143543,-1,-1
2025-08-22 18:30:00+00:00,0.6713287833341984,-1,-1
2025-08-22 19:30:00+00:00,0.7211308888720984,-1,-1
2025-08-25 13:30:00+00:00,0.5127873395480985,-1,-1
2025-08-25 14:30:00+00:00,0.39568349565052613,-1,-1
2025-08-25 15:30:00+00:00,0.3655846167950162,0,-1
2025-08-25 16:30:00+00:00,0.37218874009434116,0,-1
2025-08-25 17:30:00+00:00,0.32929876562708343,0,-1
2025-08-25 18:30:00+00:00,0.22089874143310118,0,-1
2025-08-25 19:30:00+00:00,0.24484423115838835,0,-1
2025-08-26 13:30:00+00:00,0.14879933584290098,0,-1
2025-08-26 14:30:00+00:00,0.1259266591951017,0,-1
2025-08-26 15:30:00+00:00,0.13208353680079513,0,-1
2025-08-26 16:30:00+00:00,0.11992518141036482,0,-1
2025-08-26 17:30:00+00:00,0.17466750545982568,0,-1
2025-08-26 18:30:00+00:00,0.18913291585121814,0,-1
2025-08-26 19:30:00+00:00,0.132283098049744,0,-1
2025-08-27 13:30:00+00:00,0.06452048292781397,0,-1
2025-08-27 14:30:00+00:00,0.0882929317115784,0,-1
2025-08-27 15:30:00+00:00,0.1368489740160581,0,-1
2025-08-27 16:30:00+00:00,0.07610557317304398,0,-1
2025-08-27 17:30:00+00:00,0.15234843314110372,0,-1
2025-08-27 18:30:00+00:00,0.146874863678037,0,-1
2025-08-27 19:30:00+00:00,0.17989137078265288,0,-1
2025-08-28 13:30:00+00:00,0.04773629523023728,0,-1
2025-08-28 14:30:00+00:00,0.03325242330686863,0,-1
2025-08-28 15:30:00+00:00,0.0030920196034214635,0,-1
2025-08-28 16:30:00+00:00,0.08348664633477523,0,-1
2025-08-28 17:30:00+00:00,0.0386697107362204,0,-1
2025-08-28 18:30:00+00:00,0.10682174486917412,0,-1
2025-08-28 19:30:00+00:00,0.004601630112830905,0,-1
2025-08-29 13:30:00+00:00,0.16492077780535,0,-1
2025-08-29 14:30:00+00:00,0.14431892246408115,0,-1
2025-08-29 15:30:00+00:00,0.20599331589440473,0,-1
2025-08-29 16:30:00+00:00,0.23085494541505958,0,-1
2025-08-29 17:30:00+00:00,0.2817267565247556,0,-1
2025-08-29 18:30:00+00:00,0.3469985978713412,0,-1
2025-08-29 19:30:00+00:00,0.28927600878357096,0,-1
2025-09-02 13:30:00+00:00,0.17836305701029362,0,-1
2025-09-02 14:30:00+00:00,0.31679699225616487,0,-1
2025-09-02 15:30:00+00:00,0.3529605940777242,0,-1
2025-09-02 16:30:00+00:00,0.33351760515336626,0,-1
2025-09-02 17:30:00+00:00,0.3746101398438758,0,-1
2025-09-02 18:30:00+00:00,0.3107587138208586,0,-1
2025-09-02 19:30:00+00:00,0.3664919867984611,0,-1
2025-09-03 13:30:00+00:00,0.04078693838671593,0,-1
2025-09-03 14:30:00+00:00,0.2703145935098856,0,-1
2025-09-03 15:30:00+00:00,0.04629369291209529,0,-1
2025-09-03 16:30:00+00:00,-0.1583636777597529,0,-1
2025-09-03 17:30:00+00:00,0.15523774880956198,0,-1
2025-09-03 18:30:00+00:00,0.2049441152536366,0,-1
2025-09-03 19:30:00+00:00,0.2917284626436321,0,-1
2025-09-04 13:30:00+00:00,0.23195496553059336,0,-1
2025-09-04 14:30:00+00:00,0.1377366294753991,0,-1
2025-09-04 15:30:00+00:00,0.09479888499485624,0,-1
2025-09-04 16:30:00+00:00,0.047725748726789155,0,-1
2025-09-04 17:30:00+00:00,-0.005573420795334851,0,-1
2025-09-04 18:30:00+00:00,-0.07288776122069057,0,-1
2025-09-04 19:30:00+00:00,-0.03647739024623838,0,-1
2025-09-05 13:30:00+00:00,0.015048472583340645,0,-1
2025-09-05 14:30:00+00:00,0.027714297266850887,0,-1
2025-09-05 15:30:00+00:00,-0.10385970923923485,0,-1
2025-09-05 16:30:00+00:00,-0.11745974772691399,0,-1
2025-09-05 17:30:00+00:00,-0.19284974708629005,0,-1
2025-09-05 18:30:00+00:00,-0.1619457776353865,0,-1
2025-09-05 19:30:00+00:00,-0.15321171925702298,0,-1
2025-09-08 13:30:00+00:00,-0.4035857105894652,1,1
2025-09-08 14:30:00+00:00,-0.5201122038080599,1,1
2025-09-08 15:30:00+00:00,-0.5031511335110312,1,1
2025-09-08 16:30:00+00:00,-0.5191260827189853,1,1
2025-09-08 17:30:00+00:00,-0.5723393931221302,1,1
2025-09-08 18:30:00+00:00,-0.6136088518480534,1,1
2025-09-08 19:30:00+00:00,-0.5112666873803222,1,1
2025-09-09 13:30:00+00:00,-0.2597358790156719,0,1
2025-09-09 14:30:00+00:00,-0.34023364269016776,0,1
2025-09-09 15:30:00+00:00,-0.3154641385031885,0,1
2025-09-09 16:30:00+00:00,-0.2849643448765593,0,1
2025-09-09 17:30:00+00:00,-0.24559162633962658,0,1
2025-09-09 18:30:00+00:00,-0.25186970579330786,0,1
2025-09-09 19:30:00+00:00,-0.3030055690070891,0,1
2025-09-10 13:30:00+00:00,-0.4532245367169229,0,1
2025-09-10 14:30:00+00:00,-0.5106694325771136,0,1
2025-09-10 15:30:00+00:00,-0.49501432993587147,0,1
2025-09-10 16:30:00+00:00,-0.4333767913635116,0,1
2025-09-10 17:30:00+00:00,-0.30085475287405017,0,1
2025-09-10 18:30:00+00:00,-0.3388589317700949,0,1
2025-09-10 19:30:00+00:00,-0.34743734663226683,0,1
2025-09-11 13:30:00+00:00,-0.19543400078861223,0,1
2025-09-11 14:30:00+00:00,-0.20310378468471368,0,1
2025-09-11 15:30:00+00:00,-0.17555640778507947,0,1
2025-09-11 16:30:00+00:00,-0.2351931344871712,0,1
2025-09-11 17:30:00+00:00,-0.27555036749097084,0,1
2025-09-11 18:30:00+00:00,-0.3488936872026974,0,1
2025-09-11 19:30:00+00:00,-0.36460362273200847,0,1
2025-09-12 13:30:00+00:00,-0.4908744601044698,0,1
2025-09-12 14:30:00+00:00,-0.47858490875241627,0,1
2025-09-12 15:30:00+00:00,-0.5495035032332101,0,1
2025-09-12 16:30:00+00:00,-0.6120493941533259,1,1
2025-09-12 17:30:00+00:00,-0.5588578861812126,0,1
2025-09-12 18:30:00+00:00,-0.5691268638002358,0,1
2025-09-12 19:30:00+00:00,-0.5950623841536552,1,1
2025-09-15 13:30:00+00:00,-0.7940077944974159,1,1
2025-09-15 14:30:00+00:00,-0.923960704657388,1,1
2025-09-15 15:30:00+00:00,-0.9379410392740007,1,1
2025-09-15 16:30:00+00:00,-0.9248287087989975,1,1
2025-09-15 17:30:00+00:00,-0.9182533596994942,1,1
2025-09-15 18:30:00+00:00,-0.9734657175792872,1,1
2025-09-15 19:30:00+00:00,-0.9822985265784769,1,1
2025-09-16 13:30:00+00:00,-1.0132393508873443,1,1
2025-09-16 14:30:00+00:00,-0.9694965158114077,1,1
2025-09-16 15:30:00+00:00,-0.8879266070143876,1,1
2025-09-16 16:30:00+00:00,-0.9352668900065861,1,1
2025-09-16 17:30:00+00:00,-0.9283057696688942,1,1
2025-09-16 18:30:00+00:00,-0.9105841071139936,1,1
2025-09-16 19:30:00+00:00,-0.9839824174851964,1,1
2025-09-17 13:30:00+00:00,-0.7364900877190412,1,1
2025-09-17 14:30:00+00:00,-0.6351776664594506,1,1
2025-09-17 15:30:00+00:00,-0.7490698224739879,1,1
2025-09-17 16:30:00+00:00,-0.739160384705923,1,1
2025-09-17 17:30:00+00:00,-0.7439474475693946,1,1
2025-09-17 18:30:00+00:00,-0.7326196365719829,1,1
2025-09-17 19:30:00+00:00,-0.672745609310438,1,1
2025-09-18 13:30:00+00:00,-0.8061010924119024,1,1
2025-09-18 14:30:00+00:00,-0.7667510923607573,1,1
2025-09-18 15:30:00+00:00,-0.7679439106117416,1,1
2025-09-18 16:30:00+00:00,-0.7772883992138089,1,1
2025-09-18 17:30:00+00:00,-0.8288411573754508,1,1
2025-09-18 18:30:00+00:00,-0.847741724384669,1,1
2025-09-18 19:30:00+00:00,-0.9040781538307158,1,1
2025-09-19 13:30:00+00:00,-0.9077846869183415,1,1
2025-09-19 14:30:00+00:00,-0.9757377404071254,1,1
2025-09-19 15:30:00+00:00,-0.9585602920405958,1,1
2025-09-19 16:30:00+00:00,-0.9194387464238213,1,1
2025-09-19 17:30:00+00:00,-0.8527188496726498,1,1
2025-09-19 18:30:00+00:00,-0.8235624591645547,1,1
2025-09-19 19:30:00+00:00,-0.8608361958151721,1,1
2025-09-22 13:30:00+00:00,-0.8371510018921333,1,1
2025-09-22 14:30:00+00:00,-0.8965879798329602,1,1
2025-09-22 15:30:00+00:00,-0.8809855247141073,1,1
2025-09-22 16:30:00+00:00,-0.8725569572610067,1,1
2025-09-22 17:30:00+00:00,-0.9079312075524478,1,1
2025-09-22 18:30:00+00:00,-0.898346929177481,1,1
2025-09-22 19:30:00+00:00,-0.9632358337830527,1,1
2025-09-23 13:30:00+00:00,-1.1060889247261412,1,1
2025-09-23 14:30:00+00:00,-1.0666787707264658,1,1
2025-09-23 15:30:00+00:00,-1.0011008821356913,1,1
2025-09-23 16:30:00+00:00,-0.9604364135874005,1,1
2025-09-23 17:30:00+00:00,-0.7906835215673292,1,1
2025-09-23 18:30:00+00:00,-0.774756238355125,1,1
2025-09-23 19:30:00+00:00,-0.7528539032128662,1,1
2025-09-24 13:30:00+00:00,-0.8447928263495219,1,1
2025-09-24 14:30:00+00:00,-0.8787199841562789,1,1
2025-09-24 15:30:00+00:00,-0.8325412081930669,1,1
2025-09-24 16:30:00+00:00,-0.847619674673286,1,1
2025-09-24 17:30:00+00:00,-0.8346445749753411,1,1
2025-09-24 18:30:00+00:00,-0.8829907694696825,1,1
2025-09-24 19:30:00+00:00,-0.8429524074740702,1,1
2025-09-25 13:30:00+00:00,-0.9343168835379967,1,1
2025-09-25 14:30:00+00:00,-0.9656169417822543,1,1
2025-09-25 15:30:00+00:00,-1.0328636552964658,1,1
2025-09-25 16:30:00+00:00,-1.0116453554534308,1,1
2025-09-25 17:30:00+00:00,-1.07483898710335,1,1
2025-09-25 18:30:00+00:00,-1.061510626466857,1,1
2025-09-25 19:30:00+00:00,-1.0846981645463576,1,1
2025-09-26 13:30:00+00:00,-1.0405110775713236,1,1
2025-09-26 14:30:00+00:00,-1.0949622625884754,1,1
2025-09-26 15:30:00+00:00,-1.0826507943312564,1,1
2025-09-26 16:30:00+00:00,-1.0788299812473878,1,1
2025-09-26 17:30:00+00:00,-1.209234130404563,1,1
2025-09-26 18:30:00+00:00,-1.242458473301364,1,1
2025-09-26 19:30:00+00:00,-1.1856521199876575,1,1
2025-09-29 13:30:00+00:00,-1.1975806515038623,1,1
2025-09-29 14:30:00+00:00,-1.097622013071904,1,1
2025-09-29 15:30:00+00:00,-1.0861715790488067,1,1
2025-09-29 16:30:00+00:00,-1.1500481378715786,1,1
2025-09-29 17:30:00+00:00,-1.134640833386182,1,1
2025-09-29 18:30:00+00:00,-1.0635689118372746,1,1
2025-09-29 19:30:00+00:00,-1.0526875209545365,1,1
2025-09-30 13:30:00+00:00,-0.922907071131308,1,1
2025-09-30 14:30:00+00:00,-0.9239827920794974,1,1
2025-09-30 15:30:00+00:00,-0.9052196228222955,1,1
2025-09-30 16:30:00+00:00,-0.8544466583121167,1,1
2025-09-30 17:30:00+00:00,-0.8525440164578957,1,1
2025-09-30 18:30:00+00:00,-0.9261849574719409,1,1
2025-09-30 19:30:00+00:00,-0.951248036493467,1,1
2025-10-01 13:30:00+00:00,-0.8130589915327397,1,1
2025-10-01 14:30:00+00:00,-0.7775632064128799,1,1
2025-10-01 15:30:00+00:00,-0.8752365969669869,1,1
2025-10-01 16:30:00+00:00,-0.8703272797296979,1,1
2025-10-01 17:30:00+00:00,-0.7422481561730048,1,1
2025-10-01 18:30:00+00:00,-0.759517292285567,1,1
2025-10-01 19:30:00+00:00,-0.6937316093385643,1,1
2025-10-02 13:30:00+00:00,-0.8906665043251926,1,1
2025-10-02 14:30:00+00:00,-0.8923044174918534,1,1
2025-10-02 15:30:00+00:00,-1.0334562201028963,1,1
2025-10-02 16:30:00+00:00,-1.033493655565634,1,1
2025-10-02 17:30:00+00:00,-0.9837787468442435,1,1
2025-10-02 18:30:00+00:00,-1.0203118155632476,1,1
2025-10-02 19:30:00+00:00,-0.950493088789364,1,1
2025-10-03 13:30:00+00:00,-0.7572278720324027,1,1
2025-10-03 14:30:00+00:00,-0.7971719056699018,1,1
2025-10-03 15:30:00+00:00,-0.7316574336804691,1,1
2025-10-03 16:30:00+00:00,-0.7092502284212541,1,1
2025-10-03 17:30:00+00:00,-0.6784130735235371,1,1
2025-10-03 18:30:00+00:00,-0.6995002694545416,1,1
2025-10-03 19:30:00+00:00,-0.7769111187215975,1,1
2025-10-06 13:30:00+00:00,-0.9935547756524022,1,1
2025-10-06 14:30:00+00:00,-1.06114124549324,1,1
2025-10-06 15:30:00+00:00,-1.0637437450520286,1,1
2025-10-06 16:30:00+00:00,-1.0798339767102731,1,1
2025-10-06 17:30:00+00:00,-1.0670590668553992,1,1
2025-10-06 18:30:00+00:00,-1.105327751863495,1,1
2025-10-06 19:30:00+00:00,-1.0590463729989337,1,1
2025-10-07 13:30:00+00:00,-0.9366595319183242,1,1
2025-10-07 14:30:00+00:00,-0.7485135281981381,1,1
2025-10-07 15:30:00+00:00,-0.6171364423289208,1,1
2025-10-07 16:30:00+00:00,-0.6665058497720352,1,1
2025-10-07 17:30:00+00:00,-0.734178837155234,1,1
2025-10-07 18:30:00+00:00,-0.7766445977608107,1,1
2025-10-07 19:30:00+00:00,-0.7704815051437238,1,1
2025-10-08 13:30:00+00:00,-1.0011050329636522,1,1
2025-10-08 14:30:00+00:00,-0.9906039382098477,1,1
2025-10-08 15:30:00+00:00,-1.023889015659953,1,1
2025-10-08 16:30:00+00:00,-1.0499296456136262,1,1
2025-10-08 17:30:00+00:00,-1.0534233850859276,1,1
2025-10-08 18:30:00+00:00,-1.0889674248451555,1,1
2025-10-08 19:30:00+00:00,-1.084601463310234,1,1
2025-10-09 13:30:00+00:00,-0.8576107694846076,1,1
2025-10-09 14:30:00+00:00,-0.7769019958395074,1,1
2025-10-09 15:30:00+00:00,-0.9072841333512514,1,1
2025-10-09 16:30:00+00:00,-0.8006290581105957,1,1
2025-10-09 17:30:00+00:00,-0.8549646756863742,1,1
2025-10-09 18:30:00+00:00,-0.8254100110192354,1,1
2025-10-09 19:30:00+00:00,-0.7726244711446228,1,1
2025-10-10 13:30:00+00:00,-0.44370259443885196,1,1
2025-10-10 14:30:00+00:00,-0.3047155217575148,0,1
2025-10-10 15:30:00+00:00,-0.4088816154960573,1,1
2025-10-10 16:30:00+00:00,-0.35230365089490673,0,1
2025-10-10 17:30:00+00:00,-0.35605094622024,0,1
2025-10-10 18:30:00+00:00,-0.3405683039157465,0,1
2025-10-10 19:30:00+00:00,-0.32949647466615456,0,1
2025-10-13 13:30:00+00:00,-0.6690946028337867,1,1
2025-10-13 14:30:00+00:00,-0.5323447581296303,1,1
2025-10-13 15:30:00+00:00,-0.5977869998056582,1,1
2025-10-13 16:30:00+00:00,-0.5483399272775246,1,1
2025-10-13 17:30:00+00:00,-0.5586041390308052,1,1
2025-10-13 18:30:00+00:00,-0.5057728891502138,1,1
2025-10-13 19:30:00+00:00,-0.46649570001724283,1,1
2025-10-14 13:30:00+00:00,-0.28415700354422424,0,1
2025-10-14 14:30:00+00:00,-0.3702361179876924,0,1
2025-10-14 15:30:00+00:00,-0.36711629319982725,0,1
2025-10-14 16:30:00+00:00,-0.2576120737764923,0,1
2025-10-14 17:30:00+00:00,-0.21872567702351298,0,1
2025-10-14 18:30:00+00:00,-0.17768409212718148,0,1
2025-10-14 19:30:00+00:00,-0.11088990505530849,0,1
2025-10-15 13:30:00+00:00,-0.11242727532792159,0,1
2025-10-15 14:30:00+00:00,-0.25054144936316836,0,1
2025-10-15 15:30:00+00:00,-0.24771954335261512,0,1
2025-10-15 16:30:00+00:00,-0.30748604876774027,0,1
2025-10-15 17:30:00+00:00,-0.29138669422740554,0,1
2025-10-15 18:30:00+00:00,-0.31798303412954554,0,1
2025-10-15 19:30:00+00:00,-0.2762893615419365,0,1
2025-10-16 13:30:00+00:00,-0.03907262557799964,0,1
2025-10-16 14:30:00+00:00,0.13958550725095378,0,1
2025-10-16 15:30:00+00:00,0.053352734399111396,0,1
2025-10-16 16:30:00+00:00,0.07174330146584663,0,1
2025-10-16 17:30:00+00:00,-0.03322140059807981,0,1
2025-10-16 18:30:00+00:00,-0.041376707141172545,0,1
2025-10-16 19:30:00+00:00,-0.05020841059775553,0,1
2025-10-17 13:30:00+00:00,0.19089148394179248,0,1
2025-10-17 14:30:00+00:00,0.1457082369408328,0,1
2025-10-17 15:30:00+00:00,0.2261257615909516,0,1
2025-10-17 16:30:00+00:00,0.1921444968142878,0,1
2025-10-17 17:30:00+00:00,0.2616872947542018,0,1
2025-10-17 18:30:00+00:00,0.2793747430632193,0,1
2025-10-17 19:30:00+00:00,0.2914497952135256,0,1
2025-10-20 13:30:00+00:00,0.11946889407706462,0,1
2025-10-20 14:30:00+00:00,0.20995707455305004,0,1
2025-10-20 15:30:00+00:00,0.2809861359224638,0,1
2025-10-20 16:30:00+00:00,0.27256014335962886,0,1
2025-10-20 17:30:00+00:00,0.2596755677286171,0,1
2025-10-20 18:30:00+00:00,0.29694988498401353,0,1
2025-10-20 19:30:00+00:00,0.2914872306762683,0,1
2025-10-21 13:30:00+00:00,1.136357481890722,-1,-1
2025-10-21 14:30:00+00:00,1.0714511798598194,-1,-1
2025-10-21 15:30:00+00:00,1.066372353118402,-1,-1
2025-10-21 16:30:00+00:00,1.198467004338053,-1,-1
2025-10-21 17:30:00+00:00,1.2852598902827506,-1,-1
2025-10-21 18:30:00+00:00,1.1127863866291328,-1,-1
2025-10-21 19:30:00+00:00,1.2369311412030883,-1,-1
2025-10-22 13:30:00+00:00,1.328236539005955,-1,-1
2025-10-22 14:30:00+00:00,1.3691631370656872,-1,-1
2025-10-22 15:30:00+00:00,1.2672794007055252,-1,-1
2025-10-22 16:30:00+00:00,1.3339553797239494,-1,-1
2025-10-22 17:30:00+00:00,1.2052816040416434,0,-1
2025-10-22 18:30:00+00:00,1.1193153351552108,0,-1
2025-10-22 19:30:00+00:00,1.071632495344588,0,-1
2025-10-23 13:30:00+00:00,0.9055841723835321,0,-1
2025-10-23 14:30:00+00:00,0.7637615972107501,0,-1
2025-10-23 15:30:00+00:00,0.6762751544967062,0,-1
2025-10-23 16:30:00+00:00,0.7189796484202495,0,-1
2025-10-23 17:30:00+00:00,0.678024793446816,0,-1
2025-10-23 18:30:00+00:00,0.7866759905609566,0,-1
2025-10-23 19:30:00+00:00,0.7238601281390533,0,-1
2025-10-24 13:30:00+00:00,0.7610547835543926,0,-1
2025-10-24 14:30:00+00:00,0.7021150115329783,0,-1
2025-10-24 15:30:00+00:00,0.7260773180788224,0,-1
2025-10-24 16:30:00+00:00,0.7106326918418457,0,-1
2025-10-24 17:30:00+00:00,0.7429971112551841,0,-1
2025-10-24 18:30:00+00:00,0.6671175688949951,0,-1
2025-10-24 19:30:00+00:00,0.6453602698904811,0,-1
